Date,GLI_Open,GLI_High,GLI_Low,GLI_Close,TotalVolume,Divisor,ComponentSum,RosterCount,SourceYear,LockedBundle
2005-08-15,97.9949657001630928637242091244895736522986974113951334735490308689691238171793540509932526436085461064487408487363117440061813320470160817416762332392620855909778381642285809306137,99.2810720151139002191856908315592795828513775669792714196512350419759724643442282960184427368778661599547207287625259778907694265416722833885742830561418990963030664573922522130955,97.1282694248661941138368657869174762567341326563019804143038016528738681771194782050846516349423245137412627818023900336839564486634251044742099612444386447657143345656828162436999,98.54133914,31736867,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-16,98.2230436673464872715892994764822308616577933995775421733504069784678753014056371683376213300996570518980771821399753519857141960953294968120620942905314121239419180585827295324331,98.7302637243660027241914976314970124222491607555187544096309117375364876299377545676317923590018332266945734835926783646201975598649953859935924286173264755191948135125269833397015,96.7899664445423359307485298253701454326964380013863065323039716113456922950440597078636905482408705619328277392721447742703148965953184450873081776773364364821805585046071821592568,97.21822084,33857150,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-17,97.2195006117395518769829019277145391404777710515749438942243520966733687708099914520223991095387688919209973151638554768757695942827504705023643056649463753788999665234244756844277,98.1381479795615571308839602899071862337296854484207567128687836488211178044991873413261063190168546444252686580397227867933325189217906145358629126770033850255608438756842408862003,96.5073905142002871146485642731596871868121491329165345092889444659050446922812630523138702106054113844625138742035279897396725409763496967826040061604277003148676726310520783831915,97.32112202,43899550,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-18,97.1346049239546217362775627411394945125496631004181584337427287670266112739035416250108840984559664844481887910636029116833879171092115882261651240514183482805188923405259870381949,97.8859951158421377577442215118708596522715737725968715391994845055419425524934632282620542711739042102896134894434502424159600747794885612080474329592111851363394444369260432653000,96.1424657667068560620644197099714356518375955518246805896067426907070423175192100645628803122196338717435757407576662169724199584990482326699866284783967778621251448000854406202804,96.92173215,36504617,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-19,97.5654188619677000622449556282367359080057333003182637555897725294131418552198541799946916173836204925191574208260786156447277714226924833591161949260381872872288210298616010638538,98.2547211627886253837927842475923221407354456201584322705450425492315907853259542679687836476678669054327072284460397419828715383242619155718379083254299296979647069327985835049081,96.3756121331609925678820676253417074658491158953000317049592604915279882791727439178482349695216583937584528815703001273514979973039908347419366197752498672069328709143141258576958,97.09405773,36383917,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-22,96.8862533596882589366022421356363788845808696910639800717367858922390818799682555639025715287212012327366892280240580941056743540343814251495227420178139705001802275666736918939915,97.9957132890555273231722113650877718064849300038008424798428242684391475025998735345445480743031558589921581178291348636101142453236188868244069424504856906057247759816600750843641,96.1589380643367678804102317909486831169579747065267434401479531875041743691577749563710847173551029955815833648368196997709417764580930904250700517765440070006169950146776846859674,97.20176121,31893700,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-23,97.1333378241369362117894233502950908613865570115949228298549433441960626545467289410256376057532380903068035892113603360835016234200542914757740914900224075775579807855573528792959,97.5337413665255619500414708571266446289280810797373736583951369586494263712995370803635292998154106389845273745200142256475704291937600645993403808911396697132060321556457470913789,95.9346613966064300460095596114892368610881969848140415520099333464970687430019298909824555089721772325564026369898838185910677934772515656058572884094625025765356497852294385608449,96.64423729,43684967,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-24,96.6949212872177447388931941181314275589518502787554038846811870448262403570895402821303511306092137173875237483354291785228440069716296158404768252470269243530825827664099339002430,97.6224383537635486642112282162349002103455072973638659305401165567878297262764249593307837890063982288814915041769945176396109874347708371267126601888555189204698410034501382143087,95.3218919247737104035453501991356311586100924298973035118769028656437564220473159157172516379327258257825190212453742584860561654007828571167539417183855786246388218023979593172901,95.9181891,56846867,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-25,95.8104856144732486461718993087376790471038002801369523710069619091033040460342868604282992241047946067006528554701114098022110119398364840675360973926603136863663173983032909887432,96.5149931131064002615774006182261090937907856658559481326156570028883364084221391562253491668217817493108250853169834433389903031112934772849502015288033445326331419608638833365855,95.0451573245911918553357072387178737445877226309026476227845665194519379545194257333394176316568445453039909367155957474708896236888292468313524303095121290979757381972482590137492,95.83709471,41106567,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-26,95.6837756327046961973579602242973139307931913978133919822284196260484421103530184619036499538319551925621326702458538498135816430241068090284328412530662433902751619014398750988436,96.4174264271446148759906675232070279542316168264668066332561794449360927179475624893613692287116954004241645426943051221477456890461816275048406943013159104046429522282790531013627,94.5180438004340136682697206474459548607355896804366364054658306219437123020853491954768766673218325824877469661826842979181914489993937986686828847688007966662365313302964489117665,95.35432968,39026950,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-29,94.9526590379001485677015317070764072096809781468064485389762306528218887414720998024164236643576717729828712015018877286791901843803465840528070533276084577818291946845379654141224,95.8054172152025065482193417453600644424513759248440099554558202177811095686070361244873132532938810301351120480611411074026658371832072970659719671470765508745226711784287543531473,94.0492168678903696076581460350166039303863368158394629669852241746407231400646561209356743673123267501752222808529313259602627840111940010240008370523027365706992559919018101191377,95.34039158,39323267,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-30,95.2466261956031902489498703829780542795215907537971086409424487495091684322526424869936099713906592137842380312221652678528103202648394301435266075714667008687606754372610902786897,95.9370688862600325425370244540936037982980985535781891993967256498751111197798739905544238451073611814250345205091447122308517514866504294316002502761147899121613817396698434627530,94.1165505522021783789578732644882139531937943759062029575821415438560767726856821479116729895353136148484319072811017933382204306530127503397803073648830255260420960229350293230304,94.99827463,44405017,7.892038070265,None,25,2005,GLI_2005_final_lock_bundle
2005-08-31,95.1004337755002903709910976942752443213834774245138538017331290439981584056030759121749906654144539197850062880690320201587593982503254908222728689907916536230344963629477434242788,96.5569312880270071819315414330683287834952075969471981072341213625706198423332186779484415941179726421535996116481341832788950862055225572682388261740666559809421401406891396277280,94.0439784989347637596264805757897238058348332390982182917866844931743345066610941576644103046369628848004387637851475186304044653814645591928508904727515021688184755199300195024939,96.12202522,69706161,12.333697686058,None,35,2005,GLI_2005_final_lock_bundle
2005-09-01,96.2525619013633857775522035464378879534591669007038906855657443216041858502665878639474654871065604130413918997400986945039569113789911729753109591474570835665809012884490371256267,97.2835584705734576417204668832500045210506142884049821011051908993690166022962302269832705421830436057400688482277330246217283101787176201433639045684393219312632436552804551908160,94.9431411249602196399053450304331944518390131329017023904287466626782644406032720285410285856056793527957460427036647190870012578231888670800565498561026364456608140578476371765226,95.94365211,90382644,12.333697686058,None,35,2005,GLI_2005_final_lock_bundle
2005-09-02,96.1714832155179884934873825856945632784362471627594827415944131972124879301635961713526396727721405331500206392424866836422259111588176555824159492842153221349449825744799101937936,97.0195662694608440848054098350697393791759876216579898355345367583496481744408892758945176907101724768137640240475083172559321734618326475120977524537241467098566923225969779007675,95.2909686872369739885434269520220573076873388086832124700657571863186485178451063897728313291003406375297287502384202456838272487677332566955761421694097929873789053407751917140865,95.83500667,51737217,12.333697686058,None,35,2005,GLI_2005_final_lock_bundle
2005-09-06,96.3417484557933227900235066032555450959843786124427394239342085584350535623798787258017738828744222809219002862874719064518610116211820421074954699970230211413804118738150767506431,97.6089272368710369426725933987129664419175911967758911802621427015529003556695358893663065351070705837441417166046500242098548140622739454410515791496285105564181854544385615682621,95.8269069085436345759402999846315077420563405684695434205106530516602109395178917769938894444322894855996819192536853986809553333231022240143514468664241602266354916319825176461963,97.10632046,58320495,12.333697686058,None,35,2005,GLI_2005_final_lock_bundle
2005-09-07,96.9895671556980470897014260795947092494175073186185588962651442423247199440027823496344321394064371212539566576633918732370917033803684460767265988043246949801514023984284009359893,98.0525006192626209440628223928436214065004827910959526009348981499874405067609931403833390827492483046418447456610355744332989431668212417458408886104378631727551331466922580996276,96.2356975347075431424667207866032764210543995952114538332197074477307126828851655918877417177250010780239866775565953962447168633331950813575887970959027971888006301959434587238054,97.36739383,79441295,12.333697686058,None,35,2005,GLI_2005_final_lock_bundle
2005-09-08,96.2900544305622559367921893732448087161599486139613442425484421296472137765973487946168309122045286843978113233425412895906026357204258141506939886086065906917992946611318729067998,97.1227885355022570498152965514909662710145104734553920595095745842564989436659663135283678294422484854423348409980976750393724294151152477981094036315187611644917519182055773052029,95.0186035506538645753573060474136973799207766296841499613831345249952634618683264198175061558654256879719781989698428720465565093635242534325726392296870143040700557477469723541684,95.86789301,70046278,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-09,96.1027306453257527043099536332476859978064820644548800069835273438837135446812174382254981046787871426717917686253917766412421940572963719693718132411264473737373631727861678318906,97.4654842804775656589520424479063829983602247973426045806049113995728449269327731254859983301742723399477351753016765453930411119097488715854155485813056782377468983440788512822793,95.5179129066178890995874633534952900609230347943430064655490938655721231167150362482543243153860942605267064155203713131029162902349324705062515441420335562813345589460241676753580,96.80078698,60463700,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-12,96.7478098580292744412671180706306189823970984234048914023690248805407870344392429178355982235688020939183098375209932589277494507434509203206947087951577142220169177855471398375323,97.5862390033688652239299856637737283901118982407451808187145436087959090622925841828009237829442907938009907327128023560384352843791139755421600423621629619639460789252537141029941,95.7851162555986369716390130524394845526795482816637605762002405418622595500448073567082449087104838746193229080643212149149072339771250641259192339724471235065682818114152131821220,96.73126279,45743700,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-13,96.5997222522899442234541619332665657154353875718507312090744457591395930817667024862915883284457125587226187268762824862072873075108664872396583094436676672065450682792941719281145,96.8809976487696781978132591690200889133872564782683032251811980534499659443610526184249285317035427658746357162394614720676173034327904132370656235836135474516950652732838784435990,95.0191829879038228266287932989293756207641147939999012869018947563255084913086326149101881398038614770979535135447523049191351762179837788834207414071383448401842552706892701604098,95.53984875,67410945,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-14,95.7346224381022750751236954203589521363315082484340022095654203830837641273895532129173863083610793936414740665364992074473376938027949891234417585088311767880451805264435472096542,96.4191861605529519344379197110245309612467395186144967867292936832446774804370151295573873327702188324723100000366434726224198204285486289111281881549031101686780454882725268691764,94.4035722981981778686215519386295074562061250773938144464704889844637536416576079142993432040685809442581800144588305515809144052729136677466584708777747452571411335389937294436182,94.92589359,65433767,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-15,94.9398000846595424024350398412814566252267862827419696908317430640819394579866838872127563402381583668393354167821600013758578171570287921172307430963060613925389206275944707053334,95.7518400021010345414764594653962484356764137023877558821228672568967592879015087242427938311031714133847405567623794985182466517638780310914996517816707127182956806367289677379711,93.6931822297493618097781815804079841822735356262826893604704453735833475478422127306712308955463034758124443456198658497994688417055354650068852013224435079811325184117366189916206,94.57061578,78068367,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-16,94.9079310359118385825032410079191533788431872453756467872999303409184628387698431571152472236241899649106931151621411933840311401617548923205851233364828819062579468657680913620546,95.7087960921041358755945493528030076873141500675033717007292500723642713866216199459292750242479413640265743311976787708409742568611704261713549185995718728926694303610154164171788,93.9307515022322448310879547018360629280421829957407328231621402189838096183677527186708443103049770174623233213327333275567222520339408998546070940774890277879543228180787195506084,94.88765073,112510000,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-19,94.7718460589216435695996636519512922436363383689334783368939560113580587816465024810625069957972703473244906635691258158812699532001177721499736976607703959960088017633198637247808,95.1930969396412922439708955038493733367431838264846919890326441884461951847491063134423093190400890419085443595282835142459607563921927749165439806678876957510318549423703688623030,92.8314762623114481331807118263779145852520655510010752675713013524618109087582854571255947813867942184691550992188378207217657052878697588170646774269648107027300850075480242811459,93.45839426,75317867,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-20,93.5174471895120236027256908707244262807868323630912516352807352144247479047322052761335377667892777166059310824009049943016817371315965318425250695039899753853545773822368700415402,94.3696338307006231512915843498540676353820325960426653803716754351208304887253879160136841448173418668796258750712780547584496323688557484826982004841968138561665900523734293637628,91.7785560023873115369924490721740255099290012515215237534812809923594145543733138029949039675434745495540120430976969436931025068985606538473704349725470365066418090324011535109980,92.25419121,90624000,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-21,91.9169670060523389585715681092262521548069647590026368106125642505455165153927407764911247308946864063459154003414201874415009136616710118992435279605998635690065265055177480561839,92.5146068633342787235731119975184423069237094080444932553121348478649576662594119121560755647679083935786545002540793869744604597348606979818453723864371975248506887471028810965448,90.2054666455006533708004879573241270832435048720160680165499329637913374852906092970908435723957978995490294457292880421952475208773004155734656092175348210331778470330543663949689,90.83291441,104399067,12.080686908728,None,35,2005,GLI_2005_final_lock_bundle
2005-09-22,90.9661873346508677360257704375189461313528210831140888657431024754036961690036235804123789548401881639982935870331848953528667681192035436533117178281942240514805731042561962368562,92.6168268923750111660233344665162960446368502489258198052731306175869792926539194217297755961765670886568779816810978519382881680888134845162674013231236584610240404932358239443766,90.0277833367461245646203592902053131157866152652155969061780230756375017962477959250263580733109830922434448956704648526067633849434829389399956135428950394878362322403246889149984,91.791314840128,107374100,18.203247256128638,1670.8999999999999,50,2005,GLI_2005_final_lock_bundle
2005-09-23,91.6765001606026490968893675651834628677578697440102076479217979817247881511914734565475651156043036995204920169196133084606478677832983463077536583743198800875373186475552472655193,93.2185327224330050751910822885819922406031687317406062724968933307141966538993579130916235481370742395133852827287428951532554058785142094562598665050041155811268660103088715790979,91.0117835949401158821600926042599785281986208038057964132456792171087623983320006412934465892898568333318917847753144841293136600543310522537128632770174486848856078143055552742724,92.44010018231599,85578400,18.203247256128638,1682.7099999999998,50,2005,GLI_2005_final_lock_bundle
2005-09-26,92.9812124279154725555522006496407151871406930770560561457364939040083097735396122468190787519653047798493561089383816620035559201438746466204370371810085367662958419772808823723056,93.7953528827186743937578084943420406344355748368766656083728641595132272658848508519485032610545694539745673023580931146143305448168742580155514655563822585338411605350296786789403,91.7847226097229127690395057199784433759340449846881159233194801276994634183925611793616654045993004207098756910786437782071543462317335173231636060058641602415227624774314367880611,92.62924225963634,92124467,18.203247256128638,1686.153,50,2005,GLI_2005_final_lock_bundle
2005-09-27,92.5615070922409474513760303437353085462950185396046758289657875104821579758663583370222634179948606428509341441795020737480688666687250493830096260617200594178446791040554570158489,93.4382737358751648155974541764905821049202758194114860194972631702566845060843076040847205816294533688319308140161144073289030778550323231931328566198148367059704067816310838076093,91.5386126746676938597843692055208227278988850464967306066790659074118770239454175254493967270878357958731046960367876845704289536180332299378658570772761525816979968135505590921284,92.52596398331852,86705367,18.203247256128638,1684.273,50,2005,GLI_2005_final_lock_bundle
2005-09-28,92.8646947555377673532017219560771854115865470438185721598895477965909055899185426731699890499559707465281973409732529176724187420783259168114601341726301518898475544832872793381374,93.4261330448824854899400021296836325149167556528176699134754927366219620522510891336573519705289994219370811734124871312811985439783296974091706239159715443638228011540155315819840,91.4452996533094807260208033833204400420166255217172915221153588550501595575150786391691780718152969986079843361756053719250401697132048129395027418250217798560331872250085816692910,92.0500049482028,85873800,18.203247256128638,1675.6090000000002,50,2005,GLI_2005_final_lock_bundle
2005-09-29,91.9772212310235807556289976530835658118224387211649983536854791163846713391028817324138932333644618474711545401246634071608260980749627979095077671711912222149138252816289777555428,93.1665639727539342965849753370916107376921729055064432123313058636623982768576173111717560997161265754295492645792795325237147314560676755574894043428513800351013686178911683870550,90.9138395317236092318674624945219223109258782471536935380139393703786870004168639402755484140364661459163830778422508168648231014625975160083451497580934400115147206040079622287191,92.65984119575815,90071767,18.203247256128638,1686.7099999999998,50,2005,GLI_2005_final_lock_bundle
2005-09-30,92.5999892372200056759146962206053003462835519183330386446592272786320361609802476516574295359852135378728444303462030098178291652236127840511795084555762869548329041816332594323669,93.9709424330349681883230301106725970802647671829572738422071846890456407463695395262788122730924923067347840727715495057060862083015104697498432501323746355166755128768739754154380,91.9649102407454837561727306680634870646740727965782373158597833961243034571842199259760049720630513067510830267342884181911854372524783705873994579000089515638944659099156508154405,93.17073905201119,103463567,18.203247256128638,1696.01,50,2005,GLI_2005_final_lock_bundle
2005-10-03,93.0987738701070280166696096096718107645503453689599768103816917681635407744585603315003856648837276140347779681771254210175274246513118374696640868924322725680871362899382659145592,94.3032293000368660937720355202707689583384885932559864236274689511558023142473158252562987797138307166120556615460305221302962266726017483898991639592385377336357941427481416920872,92.2895775881062747726231451324484285892025985186119621420528298340483292587874830944183058390480414703192340492113798274307048725977838836336293007946417920258507973995442193830660,93.25259257951839,76679367,18.203247256128638,1697.5,50,2005,GLI_2005_final_lock_bundle
2005-10-04,93.5228740260503963156539073533353892026823620481647747220924055584805423291755132351170629395240193336195708435617524395165274315659917969818289578140169643390351699785901355155862,94.3452657559083512521117744624276821993823511791274257192286397014602802403702967011432782422209228440506934216813046924094976263217096635477629669682018286848183634923020808914014,92.2329393418915580995334027783399895516748641667647928872634845079062530148868123115648350786653807497373789385220598201674316851458363398179502875925493286559223747657359191811672,92.66533472109421,98567367,18.203247256128638,1686.81,50,2005,GLI_2005_final_lock_bundle
2005-10-05,92.2967191710431449641863522188054577597929044989612657338303418538334601139834939593755814926365437920220867789782194015764134219370207223300776729733731404624082124746121912804927,92.8945520657392208079294377363467650594006339693558529455132230485387411268341727124336761093817477607243547150369245218892848695081353155154577517044800586226856705855906849246864,90.3627235764853365489347716403499812164719657435979353605433368035601389049407054915225862266117419801072379217352408800404943489536906738034242687253952811623789992610125709043069,90.68648449216748,129324800,18.203247256128638,1650.7884999999999,50,2005,GLI_2005_final_lock_bundle
2005-10-06,90.9084998250969647501755876576457435772229725449232911601618303832778045456087696627844161561226013330739424214319676891189548630335681258445391360983035394881810225632648324715663,91.8116408838695773372392862762472456343128906029277986923270254330434181802852175165083197912021168640513975186613467884486711860488569862559305472949284735793160962219184077860538,89.3000011002256915043944555974520634851683565908496431841127981670727820298112425484572206983842234159404220960466904042810182953572549462434722702826419311223544252057055220141687,90.1718290645846,111270500,18.203247256128638,1641.4201,50,2005,GLI_2005_final_lock_bundle
2005-10-07,90.7490832133700139125042750122652593454075192804952596757067370739357181710448932857111990857497175842315706021212618413233268682064036472812812035947612315801351548221898505550870,91.5633335386799368305800860429105390876345595938597045782166075143604069073162243656861201433557284479214410683066169796901893167153915177332640684651923587082428951503243079678359,89.8856109010490472125774366787284554735734469794925377098687837894535121558841334749538242926414137955743459369275354842291193411746757193522387889386125029200624613612792176031515,90.83104661138576,165114300,18.203247256128638,1653.42,50,2005,GLI_2005_final_lock_bundle
2005-10-10,90.8761222461918232977508770960751439831275033885952211035050606663458790032444603459792518420089866956138119024195412022948629775380569394356891153083361188409803322340863590531424,91.4147077857175573340795351210307899399676649369457025208130496451737906443570193270168628534919741418152707690042343527627905167987976883317294208040385056850271659498650513560602,89.2783731160652448941810822628068161367789930348932244296134979602388825239054322385245788511006044174517953484625913595655300462701320100346071658364923190322163229909341077260785,89.70688759786894,439003034,21.963085029011804,1970.24,63,2005,GLI_2005_final_lock_bundle
2005-10-11,90.0592841023297554494102488217123325260785122163241761951309200250102848517425293509966324392329351301280508562452953690334752297452658410258023500098773751950069318528873560010079,90.8889629375435932591983870296426380905144432060477517437605777055571605997850838102859931200916128146629998786567019382415220501946674027767672995194746188158428318389799458112881,88.5968656651465821579398853004426048983226986318257011046079817912658532675352338275262590239951660919056942533318545432686932555789734202254189142774977107197038970943542705262205,89.14024461245866,166692567,22.7303616768044,2026.19,64,2005,GLI_2005_final_lock_bundle
2005-10-12,89.1534428186421362411150277581770370103118310911521145741541125437559048857969545522430537387282259799473375661619340700897083696561183776738283002563096588447758333103612790053904,90.1199034633232994587696004083216876866253240298838278581895716599426266157493291001577611414454274802397066929049455666437158966928200680452284355148259163074339443822945313664632,87.5688221904205950021902256694315812241621723985001853690524555014248082911522632357217570372319185855996116204155515548685322445498293124203932368970372135813252459696855772212735,88.59735839817581,148857900,22.7303616768044,2013.85,64,2005,GLI_2005_final_lock_bundle
2005-10-13,88.5242349977323937235414064349599493840507219653178210880921893026243365248365665356287239149366130989877907790598391760937271671035900498789854349469074598965268368459444659677034,89.6833102634324511873510796849253989310413696192878440544002288586548631108558332105317858310631578079737164658313581805780312962375280540151372122387829616428252311432572779376276,87.4446502270660475678289665573385073364806313359570924300871793119174757774945532647461541216119515250414242377474009026632828938014806112371840485257156529293057674696760669837452,88.87984198648371,137741797,22.7303616768044,2020.27095413,64,2005,GLI_2005_final_lock_bundle
2005-10-14,89.3562552536375915594593276451565908894908734458295179900045980920816872590253070042590224717274202132115319249695307106174748800184269534482344648385092194284818553443021153757721,90.3044583797671031595189145137184834617134113786629400771684842142217279293486650082286914744023949007480137070476501017877463762958318848290969518754174904177694676864988282371251,88.2018521529259326541763712385744881151615737957785276143176695046481667658556826353004499003827658355862694574833407220169123568281933247453238881276813518110315260231291118272220,89.60041766859942,126178319,22.7303616768044,2036.6499,64,2005,GLI_2005_final_lock_bundle
2005-10-17,89.9866895689271522344861860790865273512339703964861754627025282238622645710344806783129990322216617235533768624343593133859985445502885349769200046352380053643836548554457564142906,91.1424124902570028229687800120481066150156282397346326718982452205039788757435520263519358252561156298115950415830716228576745157472183149321586041090736792329210081811780278784831,88.9550297857073198667695196257957380959739827137996006033329216927907685510334253638282990780283635087929955795627451657989866859827969727405155448841361190980265579582846690204833,90.2079794925757,148462830,22.7303616768044,2050.46,64,2005,GLI_2005_final_lock_bundle
2005-10-18,90.0496010183942891336689081698415733484630442722320945266214423961195029210814533478103602661021059217242657850145899415757395662028050780045557563386101033328651324061041937265782,90.6784735459523229835761955308891292976875173609384162463339729103370508894356147632859058309300846565171131303454337979801123172600762138846531358657796518716472868451860343982531,88.7482622882593501377703059514323530034027069735071215764011002115377653892251967978348388940320700213920439381397899703941168764270889303799664054221231657818964206573478931295599,89.42677766866807,127467978,22.7303616768044,2032.703,64,2005,GLI_2005_final_lock_bundle
2005-10-19,88.6822712573497659777884296324585285307847973136337799009616797511280748122528478438166278095420935897442583550136739268384444760922813677635652672717328532275452204293844973474400,90.5559282015532251984898512065547372520360591225536207550429691153562554879979627556740878470321984229471753024802363050972286698383385701059962223205048414582171080218580084308565,87.3909587645110231352630738227787312505975410892322299959631001818312496020579235115882733082422347752603900644018351865410469463407669824858277959448952171640009343685967686829185,89.99064903078013,156759345,22.7303616768044,2045.5199999999998,64,2005,GLI_2005_final_lock_bundle
2005-10-20,89.9242180596660792297033431637913068504890159184727453432865435213410908248339903351757592055711507015934731770749694588199620055666707090333935938528685094795978519729737417405504,91.1128485084095091192968994211478332512828047121113756013013848542404374972599396949517772594046061884333871003425716353447332803972245268800108942176988192085716704790504265680934,88.3505079485549225718955446264495233771455182895865419618575373284643964055820607123854734033771860772781811144054381294666570506490698274658701853344605958917999964033213213924106,89.10416951556141,127171885,22.7303616768044,2025.37,64,2005,GLI_2005_final_lock_bundle
